strategy,side,size,open time,trade 1,trade 2,trade 3
asb,up,1.0,XXX,loss,loss,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,up,1.0,2023-05-30 01:14:59,loss,loss,gain
ema_rsi,down,1.0,2023-05-30 14:42:59,loss,gain
ema_rsi,down,1.0,2023-05-30 16:21:59,gain
asb,up,1.0,XXX,gain
asb,up,2.0,XXX,draw,loss,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
ema_rsi,up,1.0,2023-05-30 18:31:59,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,up,1.02,2023-06-06 04:30:59,gain
ema_rsi,up,1.03,2023-06-06 04:30:59,gain
ema_rsi,up,1.03,2023-06-06 05:05:59,gain
ema_rsi,up,1.03,2023-06-06 05:05:59,gain
ema_rsi,up,1.03,2023-06-06 05:25:59,gain
ema_rsi,up,1.03,2023-06-06 05:25:59,gain
ema_rsi,up,2.06,2023-06-06 05:35:59,loss,gain
ema_rsi,down,1.03,2023-06-06 06:34:59,gain
ema_rsi_50,up,1.03,2023-06-06 08:21:00,gain
ema_rsi_50,up,1.03,2023-06-06 08:27:00,loss
ema_rsi_8020,up,1.03,2023-06-06 08:31:59,gain
ema_rsi_50,up,1.03,2023-06-06 08:45:00,loss
ema_rsi_50,up,1.03,2023-06-06 08:47:00,loss
ema_rsi_8020,up,1.03,2023-06-06 09:29:59,gain
ema_rsi_8020,down,1.03,2023-06-06 09:35:00,gain
ema_rsi_50,down,1.03,2023-06-06 09:40:00,loss
ema_rsi_50,up,0.02,2023-06-06 09:40:59,loss,loss,loss
ema_rsi_50,down,2.06,2023-06-06 09:41:00,loss,loss,loss
ema_rsi_50,down,0.02,2023-06-06 09:42:00,loss,loss,loss
ema_rsi_50,down,1.0,2023-06-06 09:45:59,gain
ema_rsi_50,up,2.0,2023-06-06 09:46:00,loss,gain
ema_rsi_50,down,1.0,2023-06-06 09:54:59,loss
ema_rsi_50,up,1.01,2023-06-06 09:58:00,gain
ema_rsi_50,up,1.0,2023-06-06 10:04:59,loss
ema_rsi_50,up,1.02,2023-06-06 10:06:59,loss
ema_rsi_50,up,1.01,2023-06-06 10:08:00,gain
ema_rsi_50,up,1.01,2023-06-06 10:09:00,gain
ema_rsi_50,up,1.01,2023-06-06 10:13:59,gain
ema_rsi_50,up,1.02,2023-06-06 10:14:00,gain
ema_rsi_50,up,2.02,2023-06-06 10:13:00,loss,gain
ema_rsi_50,up,1.0,2023-06-06 10:20:00,gain
ema_rsi_8020,up,1.0,2023-06-06 10:22:00,loss
ema_rsi_50,up,2.0,2023-06-06 10:23:00,loss,gain
ema_rsi_50,down,2.06,2023-06-06 10:27:00,loss,gain
ema_rsi_50,up,1.03,2023-06-06 10:28:00,gain
ema_rsi_50,up,1.03,2023-06-06 10:30:00,loss
ema_rsi_8020,up,1.05,2023-06-06 10:34:00,gain
ema_rsi_50,up,1.03,2023-06-06 10:32:59,loss,gain
ema_rsi_50,down,1.03,2023-06-06 10:38:00,gain
ema_rsi_50,up,2.1,2023-06-06 10:37:00,loss,gain
ema_rsi_50,up,1.05,2023-06-06 10:40:59,gain
ema_rsi_50,up,4.16,2023-06-06 10:46:59,loss,loss,loss
ema_rsi_50,up,1.04,2023-06-06 10:50:59,loss
ema_rsi_50,up,1.03,2023-06-06 10:54:00,gain
ema_rsi_50,up,0.42,2023-06-06 10:52:59,loss,loss,loss
ema_rsi_50,down,1.06,2023-06-06 10:58:59,gain
ema_rsi_8020,up,1.05,2023-06-06 10:58:59,gain
ema_rsi_8020,up,1.05,2023-06-06 11:03:59,gain
ema_rsi_50,down,1.05,2023-06-06 11:06:00,gain
ema_rsi_8020,up,1.06,2023-06-06 11:09:00,gain
ema_rsi_50,up,4.16,2023-06-06 11:07:00,loss,loss,loss
ema_rsi_50,up,0.02,2023-06-06 11:12:59,loss,loss,loss
ema_rsi_50,down,1.04,2023-06-06 11:15:00,gain
ema_rsi_8020,up,2.04,2023-06-06 11:16:59,loss,loss
ema_rsi_50,down,1.02,2023-06-06 11:24:00,gain
ema_rsi_50,down,2.04,2023-06-06 11:22:59,loss,loss
ema_rsi_50,up,1.02,2023-06-06 11:24:00,gain
ema_rsi_50,up,2.04,2023-06-06 11:28:59,loss,gain
ema_rsi_50,down,1.0,2023-06-06 11:39:00,gain
ema_rsi_8020,up,1.02,2023-06-06 11:38:59,gain
ema_rsi_50,down,1.0,2023-06-06 11:42:00,loss
ema_rsi_50,up,1.02,2023-06-06 11:46:00,loss
ema_rsi_8020,down,1.03,2023-06-06 11:46:00,gain
ema_rsi_50,down,1.01,2023-06-06 11:46:59,gain
ema_rsi_50,up,1.01,2023-06-06 11:48:00,gain
ema_rsi_50,up,1.02,2023-06-06 11:52:00,gain
ema_rsi_8020,down,1.01,2023-06-06 11:59:00,gain
ema_rsi_50,up,1.03,2023-06-06 12:04:00,gain
ema_rsi_50,down,1.03,2023-06-06 12:05:00,gain
ema_rsi_50,down,1.04,2023-06-06 12:09:59,gain
ema_rsi_50,up,1.02,2023-06-06 12:10:59,loss
ema_rsi_50,up,1.04,2023-06-06 12:14:00,gain
ema_rsi_50,up,1.04,2023-06-06 12:16:00,gain
ema_rsi_50,down,1.04,2023-06-06 12:17:00,gain
ema_rsi_50,up,1.04,2023-06-06 12:18:00,gain
ema_rsi_50,down,1.05,2023-06-06 12:21:00,loss
ema_rsi_50,down,1.05,2023-06-06 12:24:00,gain
ema_rsi_8020,down,1.04,2023-06-06 12:29:59,gain
ema_rsi_8020,up,1.05,2023-06-06 12:30:00,gain
ema_rsi_50,down,1.03,2023-06-06 12:32:00,gain
ema_rsi_50,up,1.04,2023-06-06 12:34:59,gain
ema_rsi_8020,down,1.05,2023-06-06 12:35:59,gain
ema_rsi_50,up,1.05,2023-06-06 12:36:00,loss
ema_rsi_50,up,1.06,2023-06-06 12:39:00,loss
ema_rsi_50,down,1.06,2023-06-06 12:44:00,gain
ema_rsi_8020,down,1.06,2023-06-06 12:47:00,gain
ema_rsi_50,down,1.05,2023-06-06 12:48:00,gain
ema_rsi_8020,up,1.05,2023-06-06 12:48:59,gain
ema_rsi_8020,down,1.05,2023-06-06 12:51:00,gain
ema_rsi_50,down,1.06,2023-06-06 12:54:00,gain
ema_rsi_50,up,1.07,2023-06-06 12:55:00,gain
ema_rsi_50,down,1.07,2023-06-06 12:59:00,gain
ema_rsi_8020,down,4.28,2023-06-06 13:08:00,loss,loss,loss
ema_rsi_8020,down,2.16,2023-06-06 13:18:00,loss,gain
ema_rsi_50,down,1.08,2023-06-06 13:27:59,gain
ema_rsi_50,down,1.09,2023-06-06 13:34:00,gain
ema_rsi_50,down,1.08,2023-06-06 13:46:00,gain
ema_rsi_50,down,1.08,2023-06-06 13:51:00,loss
ema_rsi_50,down,1.08,2023-06-06 13:52:59,loss
ema_rsi_50,down,1.08,2023-06-06 13:59:59,gain
ema_rsi_50,down,1.08,2023-06-06 14:15:00,gain
ema_rsi_50,down,1.08,2023-06-06 14:15:59,gain
ema_rsi_50,down,1.08,2023-06-06 14:17:01,gain
ema_rsi_50,down,1.08,2023-06-06 14:24:00,gain
ema_rsi_50,down,1.09,2023-06-06 14:21:59,loss
ema_rsi_50,down,1.0,2023-06-06 14:26:00,gain
ema_rsi_50,down,1.09,2023-06-06 14:28:59,gain
ema_rsi_50,down,1.07,2023-06-06 14:29:00,gain
ema_rsi_8020,down,1.1,2023-06-06 14:32:59,loss
ema_rsi_8020,down,1.09,2023-06-06 14:36:00,gain
ema_rsi_50,down,1.08,2023-06-06 14:40:00,loss
ema_rsi_50,down,1.09,2023-06-06 14:45:00,gain
ema_rsi_8020,down,1.09,2023-06-06 14:45:00,gain
ema_rsi_50,down,1.09,2023-06-06 14:46:00,gain
ema_rsi_50,down,1.09,2023-06-06 14:46:59,loss
ema_rsi_8020,down,1.1,2023-06-06 14:48:59,gain
ema_rsi_50,down,1.08,2023-06-06 14:50:59,gain
ema_rsi_50,down,0.11,2023-06-06 14:55:59,gain
ema_rsi_50,down,0.11,2023-06-06 14:56:00,gain
ema_rsi_8020,down,2.48,2023-06-06 15:01:00,loss,gain
ema_rsi_50,down,1.1,2023-06-06 15:06:00,loss
ema_rsi_50,down,1.09,2023-06-06 15:08:00,loss
ema_rsi_50,down,1.1,2023-06-06 15:10:59,gain
ema_rsi_50,down,1.1,2023-06-06 15:13:00,gain
ema_rsi_8020,down,1.1,2023-06-06 15:14:00,gain
ema_rsi_50,down,1.1,2023-06-06 15:16:00,gain
ema_rsi_50,down,1.09,2023-06-06 15:17:59,gain
ema_rsi_8020,down,0.11,2023-06-06 15:22:59,gain
ema_rsi_50,down,4.12,2023-06-06 15:24:00,loss
ema_rsi_50,down,4.12,2023-06-06 15:24:00,gain
ema_rsi_50,down,1.13,2023-06-06 15:26:59,gain
ema_rsi_50,down,4.12,2023-06-06 15:27:00,gain
